author,comment_id,label,like_count,published_at,text
@charleydawntaya,UgwKtFwu4WwZwlV0TbF4AaABAg,neu,0.0,2025-10-05T06:45:45Z,Ishowmonkey😄
@charleydawntaya,UgzZDT49UoAATm_E7-p4AaABAg,neu,0.0,2025-10-05T06:43:11Z,3:34 bro..
@nang_tawyu777,UgzcOR5yUP2WFnzJ1Mx4AaABAg,pos,0.0,2025-10-04T21:00:47Z,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
@VELTRIXX_YT,UgzXnSqrvWneClAmWdB4AaABAg,neu,0.0,2025-10-04T17:52:44Z,Psycho
@sarahsan5946,UgxJjTj6nGSePlLGnVF4AaABAg,pos,0.0,2025-10-04T16:41:35Z,Bro I’m dying from laughter  lmao 😂😂😂😂
@Lamineyana,Ugyp1SEHPkt4B0oWkfR4AaABAg,neu,0.0,2025-10-04T02:21:34Z,This is real im he's mother
@Scorpios-i6g,UgxrGjA-zeTPEuMnlcd4AaABAg,neu,0.0,2025-10-03T16:03:08Z,9:23 I knew
@BayandaChamane-q3q,UgySrTVeGkv9If51I3x4AaABAg,neu,0.0,2025-10-02T10:15:22Z,Dkdkdjmd
@RohanWinston,UgyG2fq5vnRHR7RxTSV4AaABAg,neu,0.0,2025-10-01T19:44:33Z,You explained it perfectly.
@Safiulloh-s3m,UgxofJOJuPsWrHsNl3d4AaABAg,neu,0.0,2025-10-01T19:24:31Z,01-Oct
@YasmeenAkhtar-p9j,UgyzpV9OS_0klMkOi5p4AaABAg,neg,1.0,2025-10-01T00:36:43Z,I can’t believe IShowSpeed is this stupid. First of all he thought he was born by monkeys .monkeys found you.
@Luffy_XxDaytrade,Ugx52s0cA8OZGL7gzkB4AaABAg,neu,0.0,2025-09-30T22:48:19Z,why does ishowspeed look like juice word
@xyrus_gd7387,UgzISdmfYTXcvT2j-hJ4AaABAg,neu,0.0,2025-09-30T16:10:43Z,5:20 Then 5:24 Now💀
@BillionaireMotivo,Ugy7_oZd5Vyb9jwRZH54AaABAg,neu,0.0,2025-09-30T13:17:43Z,1:22 Bro just don't know it how sad😢
@roshonnatyrrell8928,Ugxz9U6SVnYvyrHoTOR4AaABAg,neu,0.0,2025-09-29T19:34:29Z,😳 0:54
@roshonnatyrrell8928,UgxGIsNx92FV1HUECVV4AaABAg,pos,0.0,2025-09-29T19:34:02Z,It’s funny 0:45
@bluedragon4412,UgxL1Vt-p0wJUY9Cqd14AaABAg,neu,0.0,2025-09-29T19:11:51Z,Aalu khaoge 🥔
@eboni1783,UgycR0SGTkQUcFlIUFd4AaABAg,neu,0.0,2025-09-29T16:04:47Z,I don't believe that you was born in the jungle because that's fake that is Ai why you were born in the USA if you were born in a jungle you'll be talking like a monkey but you not talk like a monkey you talk like African American
@9858g,UgxN9Q4NgU2_BV9WhhF4AaABAg,neu,0.0,2025-09-29T05:10:59Z,Aloo lhaoge😅
@ShripadWilding,UgwnRcrCJfsuBzKJ8W14AaABAg,neg,0.0,2025-09-29T01:18:01Z,Which scene made you laugh the most?
@MArie-u3x3n,Ugw2UfYpdf_imoCtmPR4AaABAg,pos,0.0,2025-09-28T19:22:52Z,😂😂😂😂
@JithinPatrick,Ugz3hqeD_iTXq_U30Dl4AaABAg,neu,0.0,2025-09-28T05:17:38Z,so he😅 is Mowgli
@JithinPatrick,UgyZgcUOLeHoY02VxJ94AaABAg,neu,0.0,2025-09-28T05:17:06Z,uuuooaaaa
@tonymbane6997,Ugz10FDGdD0kOz9mSlZ4AaABAg,neu,1.0,2025-09-27T23:02:50Z,bro got ai generated
@AmarPrasad-t3m,UgzK1Br5PVhW3dtgdHh4AaABAg,pos,0.0,2025-09-27T08:00:19Z,Aalu khaoge 😂😂
@AlfredaThrelkeld,UgxnKKfcb7xBCaZ4U-N4AaABAg,neu,0.0,2025-09-27T03:04:28Z,This is quality content.
@atanudas3742,UgyHm6VJROEtPkxp2zJ4AaABAg,neu,0.0,2025-09-26T10:43:14Z,Aloo khaoge❓ 🥔
@jyotipurush2469,UgwVMQe46auYMbcdklN4AaABAg,neu,0.0,2025-09-25T08:54:48Z,Aloo khaoge
@KukuPlayzZz,UgwDELt2RoLmwrJrVet4AaABAg,neu,0.0,2025-09-25T05:35:01Z,Aalu Khao 🤎🟤🟫🌝
@RandomGamer_Roblox,Ugwgp_atC7n7k1tVi4F4AaABAg,pos,1.0,2025-09-24T17:45:39Z,W Speed❤️‍🩹
@pritibidyutv2t,UgyyYxX7pq3aJf34ISh4AaABAg,neu,0.0,2025-09-24T17:32:38Z,Alooo khaoge alooo
@arpitagupta1283,UgxHh_9BA7n-cIf0mfd4AaABAg,pos,0.0,2025-09-24T09:42:42Z,Aloo khaoge😊😂
@housewifenisha4733,UgzzBUtpW9ko_Ah28tl4AaABAg,pos,0.0,2025-09-24T08:14:46Z,Aalu khaoge😂😂😂😂😂😂🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔
@StockingAccount,Ugx_YtVDLxwVx3HFqut4AaABAg,neu,0.0,2025-09-24T08:13:14Z,Aloo khaoge
@Depparawat-o7j,UgyTsouK1TFwlTqdL3V4AaABAg,neu,0.0,2025-09-24T07:48:30Z,Aloo khaoge
@MinaSingh-z4r1y,UgwAOQBt4PZDuec5D0d4AaABAg,pos,0.0,2025-09-24T07:30:09Z,Aloooooo khaoge 😂😂
@siddhibathaw1908,Ugwm7ePJXZIW29BBBG54AaABAg,neu,1.0,2025-09-24T06:16:41Z,Aloo 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔 🥔👄 khaoge
@9ine-v6m,Ugw2-aoXA61SAek-9t14AaABAg,pos,0.0,2025-09-24T01:47:37Z,3:33 ahhhhhh😂
@endlessgaming.com--,UgzJ2IhZ7rDf5n5ST714AaABAg,neu,0.0,2025-09-23T20:35:02Z,Aaaalooooo
@AsanaliZuungar,Ugwy2YXM_RJHDkSPX3t4AaABAg,neu,1.0,2025-09-23T17:59:56Z,They're not saying that ur parents are monkeys. It's saying ur an adopted monkey
@Abdulwasi7895,Ugxlb94_wqcFQZBgVUl4AaABAg,neu,0.0,2025-09-23T16:54:14Z,Aaloo
@ItzAhnaf17,UgwYOjGJxKJImDYNP2J4AaABAg,neu,0.0,2025-09-23T16:43:24Z,Aloo
@Abdulwasi7895,Ugyuc5dyAKy-g886Mqt4AaABAg,neu,0.0,2025-09-23T15:10:26Z,Aaloo khaoge
@AlphaKujur04,UgxD6csvYAe_m6FMGP54AaABAg,pos,0.0,2025-09-23T14:05:00Z,AALO KHOGE  AALO KHOGE 😂😂😂😂😂
@KASHIRAMPATEL-f3i,UgzbPqHvVKlLcExrFEV4AaABAg,pos,0.0,2025-09-23T13:37:01Z,Aloo kahoge 😊🎉❤
@MAHTABAnsari-r5n,Ugz2a4Lvx4XZDvIMr_p4AaABAg,neu,0.0,2025-09-23T13:28:58Z,AALU   khaoge
@20-vaishnavigore9,UgzTorQ7HPnCI6s4Odl4AaABAg,neu,0.0,2025-09-23T13:10:56Z,aloo ghaoge
@davonharris6291,UgyYySb1pVzED9ZZHnp4AaABAg,pos,0.0,2025-09-23T03:39:06Z,Hellllllllllllll chill bro  lol lol lol lol lol lol lol lol lololollollololololololoolo
@pricewaterhousecooperz,UgwFA-1ieotawsHhTUF4AaABAg,neu,0.0,2025-09-22T13:26:49Z,"I mean it's true, his ex girlfriend do be looking like a monkey"
@fentonplay7666,UgzNp4IDTrhnO4j_WFV4AaABAg,neu,0.0,2025-09-22T12:54:28Z,Allo khaaa
@alessiagomez8273,UgwTNqFxRctgPmJFMLd4AaABAg,pos,0.0,2025-09-22T01:18:24Z,10:05  bro really was worried that money didn't look older than 8years old. 😂😂😂😂
@Le_MON_KING_CHANEL,UgxEvTuNPu4Rf9pqvRp4AaABAg,neu,0.0,2025-09-21T21:33:37Z,Do you know when you're calling someone about black?They're not actually black.They're actually special so don't call them black
@ckareezamarcelo5544,UgwnDpiJaQo8yO6gs0x4AaABAg,neu,0.0,2025-09-21T10:55:45Z,Tips: Make your own content and long press to send automatically.
@ckareezamarcelo5544,Ugy0an2nwm2BwHnayr94AaABAg,neu,0.0,2025-09-21T10:51:47Z,0:33
@George-uy3us,UgzJ7CjZvqmk017f2Ux4AaABAg,neu,0.0,2025-09-21T04:28:57Z,1:40 gorrila tag
@OfficalMalworld,UgxhLv6Av6yudcmI2zd4AaABAg,neu,1.0,2025-09-20T23:18:21Z,Show respect for speed this video is technically calling him a blwck monkey 😢💀  Btw bro why does speed look like ksi like wth😢 8:51
@rs9130,Ugy3nobaBUlrVMPl_xF4AaABAg,neu,1.0,2025-09-20T15:41:31Z,ishowspeed and ksi breed
@ChildChild-j1b,UgxqtmD2mGq6voeZYmt4AaABAg,neu,0.0,2025-09-20T15:13:49Z,Show impressions
@bluecoin-k2b,UgzBkY9zSqeV95vNoFp4AaABAg,neu,0.0,2025-09-20T14:32:54Z,#stopusingai
@SelekaKgadima,UgyC3IqwCb39u39ih854AaABAg,neg,0.0,2025-09-20T12:06:38Z,I hate this fucking AI thing so much bro
@ferless47ff32,UgyxwJ3H1ZpWLfLV_154AaABAg,pos,0.0,2025-09-20T11:23:47Z,Ugabuga 😂😂😂😂😂
@latoyanewsome2262,UgwqxF2s0uXLh06p77N4AaABAg,neg,0.0,2025-09-20T00:03:15Z,"Feel bad fr, but I laughed 💔😂"
@FamdomLove,UgwixZvq58CsGd0IGhB4AaABAg,pos,1.0,2025-09-19T17:23:41Z,"As the saying goes ""everyday I'm fighting for a place in heaven"" 😂😂😂"
@MuhammadMisbahudin-indocyber,UgylGzCCYwy2EI533cB4AaABAg,neu,0.0,2025-09-19T15:06:06Z,5:55
@joseluismosquea7879,UgzEkqRiCt7mIJO44HR4AaABAg,neu,0.0,2025-09-19T01:57:51Z,Hi
@hyungjunlee3932,UgxJ2zdHVCvLV0jzvql4AaABAg,neu,0.0,2025-09-18T09:59:53Z,I believe this like fr…
@hyungjunlee3932,UgzYEW7x91CBRiz2ebl4AaABAg,pos,0.0,2025-09-18T09:58:29Z,Lol this is actually so funny😂😂😂😂😂😂😂
@Smackwho5,UgyK86hCeIbtmWAzAaB4AaABAg,pos,1.0,2025-09-18T05:23:53Z,7:49 “this shi bangin dawg😂😂”
@ceciliaprado9117,UgzD8PJdFWhpWzWt0U14AaABAg,neu,0.0,2025-09-17T22:25:37Z,"I'm not sure, but I know these videos generated by some argentinan Ai"
@СиявушАбдиримов,Ugxtf6SULCDAwamJEIx4AaABAg,pos,0.0,2025-09-17T18:36:50Z,Bro has himself in recommendations😅😂
@DumonFoster-b4y5g,UgytmhntPuWX0RohBaB4AaABAg,neu,1.0,2025-09-17T02:15:17Z,This is just straight up racist and mean
@Ichigo_Wolf,UgxnlRSXW5CyKy2oov94AaABAg,pos,0.0,2025-09-16T22:27:50Z,Lmao Fentanyl floyd with the cameo
@DtesBurs,UgzKm9mqXZ-QZJJOZ8B4AaABAg,neu,0.0,2025-09-16T18:53:38Z,This was surprisingly interesting.
@MEPTBAR_MAMKA_PYCCKNX,UgweOmPMSsL3lPM7yJ54AaABAg,neu,0.0,2025-09-16T17:04:56Z,speed with rusian girl
@KachSurche,Ugz9LZHeZ44Bu4cRgYV4AaABAg,neu,0.0,2025-09-16T10:56:05Z,you are monkey
@LeahDelatorre,UgwgEz2v7jpSSQKbg9t4AaABAg,neg,0.0,2025-09-16T10:14:23Z,im so mad they are so dumb
@AlexanderMacaso-r9d,UgxvyQ8QzHEwfUFmvql4AaABAg,neu,0.0,2025-09-16T05:24:15Z,BRO 🙏💔 5:26
@Eransxotter,UgxVavcwlElp72ghlip4AaABAg,neg,1.0,2025-09-15T23:18:11Z,Bro whoever made this was born in McDonald’s 💀💀💀😭😭😭😭😭😭💀💀💀🙏🙏😭😭😭😭
@summerslider2487,UgwxFSqPmqZfspK_VOh4AaABAg,pos,0.0,2025-09-15T10:51:50Z,This is the most rewatched video of Speed for me 😂
@DemiPrins,UgxIykDIYDeXtAKlUtl4AaABAg,neu,1.0,2025-09-15T02:51:01Z,Speed l from wecctern cape please buy me a ps4
@IshowspeedsWife-7,UgwRVgPkvkwZG2rGWMJ4AaABAg,neu,0.0,2025-09-15T01:39:27Z,Speed going darker🌚
@Ex_alted235,UgxseeKZvfzS6OTACsV4AaABAg,neu,1.0,2025-09-14T22:45:14Z,w ragebait
@anubis6584,Ugx-xhJJ43u20MqwPQV4AaABAg,pos,0.0,2025-09-14T12:14:33Z,I was always wondering y ai looks similar n I can't wrap my head around it until I realised it's like a dream bruh 😂
@afrahkhan1459,UgzcyC0QKF5OBrxMycR4AaABAg,neu,0.0,2025-09-14T03:01:02Z,Hhahahahhahahhahhahah I have control on piggy play piggy plsss
@aikkunli,UgySqBOR9TbPRY6tVXN4AaABAg,pos,0.0,2025-09-14T00:47:11Z,😂😂😂😂
@streamitlol,UgxzD0K8o7rMw0U5HQl4AaABAg,neu,0.0,2025-09-13T09:37:00Z,It's all about monkeys.
@Bruhhh834,Ugw5bjhD8Wh_Nc4zNrV4AaABAg,pos,0.0,2025-09-13T08:01:31Z,😂
@Crewmangoo,Ugw9Q4pxMI8ZH9tmPR94AaABAg,neg,0.0,2025-09-12T15:53:28Z,Ai will say this is haters
@CandM-e1i,UgyP4y6yd4-EBIrztFl4AaABAg,neu,20.0,2025-09-12T01:10:49Z,"4:33 ""MONKEY"" D LUFFY"
@ReyazAlly-j7x,UgwyRb2nTvZ3YXyOt3x4AaABAg,pos,1.0,2025-09-11T15:36:08Z,😂😂😂😂😂
@sanderffunking4657,UgwTscOFKcs6hzExwul4AaABAg,neu,0.0,2025-09-11T10:52:13Z,"Wow, I never knew that."
@L30n4ikkk,UgwgkYWiDy18yNPJvxt4AaABAg,neg,0.0,2025-09-10T14:48:08Z,0:37 WHO MADE THIS SHIT? WHO PUT CHEESE IN MY CHEESE BURGER
@NazimKhanDubai,UgxjaIi5l3Oy18kk-jF4AaABAg,neu,0.0,2025-09-10T11:31:17Z,Probably a India YT channel
@hong-q2v1p,Ugwu4mMtyv5FW8xle694AaABAg,neu,0.0,2025-09-09T14:34:16Z,"This reminded me of my childhood, Anyone else?"
@suraaj8729,UgzRedFqwEKfwLRzbip4AaABAg,pos,0.0,2025-09-09T11:41:45Z,🤣🤣🤣
@Rk-creations-ih,UgzrDunxVDr-9NNeCgJ4AaABAg,pos,0.0,2025-09-09T08:12:13Z,Speed is a cute baby 😂 😍
@anbarasanTR-s6c,Ugzt1N3qHk9_5GdyrEF4AaABAg,neu,0.0,2025-09-08T16:44:15Z,10/10 would watch again.
@glenwilliams3359,Ugyce92XmHwmJwk8Qmx4AaABAg,neg,1.0,2025-09-07T21:40:18Z,The same people you work for made it😂😂😂😂😂😂😂😂wake up card😂😂😂😂😂😂😂
@prajwalkannadiga8737,UgwNrPFrDo2f18FHTXd4AaABAg,pos,1.0,2025-09-07T14:06:46Z,Probably white hands did this😂😂
@ExoticBunYT,UgyMk6RAPjA1WnjMmzN4AaABAg,neu,0.0,2025-09-07T03:28:10Z,3:32 Femboy Speed Doesn't hurt you Femboy Speed:
@DaShawnasteOwens,Ugyfm91qDBJ75Ed9FU14AaABAg,neu,0.0,2025-09-06T22:37:34Z,"Don’t do that to him that’s rude. That’s racist if you’re if if you’re gonna act like that, then ask who created him don’t be mean to him he’s not a monkey."
@Rise2theoccasioncreations,UgwR4Sx7g2wgOMAdT3h4AaABAg,pos,0.0,2025-09-06T18:15:50Z,What comes with being famous 😂😂
@KimHungTrinh_legendaryswandsf,UgxRRRdZOqluq8Sa4up4AaABAg,pos,1.0,2025-09-06T15:39:30Z,3:33 the scream😂
@RRTS2556,UgzOkuOk6Wkh8cMzb3V4AaABAg,neu,1.0,2025-09-06T07:11:39Z,um... why banana and watermelon with KFC? I dont get it
@KalebJovanni,Ugx0iHKK7mCWwsg5OEV4AaABAg,neu,0.0,2025-09-05T21:05:07Z,Viewers appreciate when creators acknowledge trending memes
